uri:/instrument/1.0/TSRO/chartdata;type=quote;range=1d/csv
ticker:tsro
Company-Name:TESARO, Inc.
Exchange-Name:NMS
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:53.0900
Timestamp:1431437400,1431460800
labels:1431439200,1431442800,1431446400,1431450000,1431453600,1431457200,1431460800
values:Timestamp,close,high,low,open,volume
close:51.8500,53.3900
high:51.9600,53.3900
low:51.8500,53.3500
open:51.9500,53.3500
volume:0,24800
1431437463,52.2700,52.2700,52.2700,52.2700,2200
1431437671,52.1000,52.1000,52.1000,52.1000,400
1431438014,52.3400,52.3400,52.3400,52.3400,200
1431438177,52.2000,52.2000,52.1600,52.1700,1800
1431438239,52.3500,52.3500,52.2800,52.2800,300
1431438288,52.2500,52.4500,52.0600,52.4500,2500
1431438343,52.0900,52.0900,52.0900,52.0900,100
1431438378,51.8700,52.1500,51.8700,52.1500,2100
1431438455,51.9500,52.0300,51.9500,52.0200,2700
1431438578,52.0300,52.0300,52.0300,52.0300,400
1431438635,51.9700,51.9700,51.9700,51.9700,100
1431438857,52.2000,52.2000,52.2000,52.2000,300
1431438988,52.0800,52.1300,52.0800,52.1300,300
1431439037,52.1000,52.1000,52.1000,52.1000,100
1431439085,52.0500,52.0900,52.0500,52.0900,700
1431439302,51.8500,52.0500,51.8500,52.0500,700
1431439368,51.9900,51.9900,51.9900,51.9900,100
1431439436,52.0600,52.0800,52.0600,52.0800,700
1431439727,52.0600,52.2400,52.0600,52.1200,600
1431439767,52.2700,52.2700,52.2400,52.2400,600
1431439848,52.2200,52.2300,52.1100,52.2300,700
1431439961,52.2000,52.2000,52.2000,52.2000,100
1431440072,52.1700,52.1700,52.1700,52.1700,100
1431440171,52.1700,52.2400,52.1700,52.2100,700
1431440253,52.1300,52.1900,52.1300,52.1900,400
1431440344,51.9400,51.9600,51.9400,51.9500,1000
1431440491,52.0984,52.0984,52.0984,52.0984,500
1431440643,51.9400,51.9700,51.9400,51.9700,600
1431440751,52.0300,52.0300,52.0300,52.0300,100
1431440799,52.0900,52.0900,52.0400,52.0400,500
1431440983,52.0200,52.0200,52.0200,52.0200,100
1431441023,52.0100,52.0100,52.0100,52.0100,200
1431441083,52.0500,52.0500,52.0500,52.0500,100
1431441184,52.1000,52.1000,52.0900,52.0900,700
1431441261,52.1450,52.2800,52.1450,52.2500,500
1431441463,52.4500,52.4500,52.4300,52.4300,200
1431441517,52.5300,52.5300,52.5300,52.5300,200
1431441655,52.8600,52.8600,52.7200,52.7200,400
1431441759,52.7200,52.7700,52.7200,52.7700,500
1431441891,52.7700,52.7700,52.7600,52.7600,300
1431441907,53.0000,53.0000,52.8300,52.8300,900
1431441985,52.9000,52.9000,52.9000,52.9000,400
1431442180,52.7900,52.7900,52.7900,52.7900,300
1431442379,52.7500,52.7500,52.7500,52.7500,100
1431442554,52.8700,52.8700,52.8500,52.8500,500
1431442615,52.7700,52.7900,52.7700,52.7900,200
1431442666,52.8200,52.8200,52.7300,52.7800,3200
1431442694,52.8100,52.9100,52.8100,52.8600,2500
1431442748,52.7400,52.7400,52.7400,52.7400,100
1431442825,52.8300,52.8300,52.8300,52.8300,300
1431442905,52.9600,52.9600,52.8800,52.8800,900
1431443087,53.0650,53.0700,53.0600,53.0600,1000
1431443154,53.1100,53.1900,52.9600,53.0700,11400
1431443179,53.1100,53.2600,53.1100,53.1400,800
1431443275,52.9000,52.9900,52.9000,52.9900,300
1431443397,52.7750,52.8200,52.7000,52.8200,900
1431443492,52.7450,52.7450,52.7450,52.7450,100
1431443528,52.7700,52.7700,52.7500,52.7500,500
1431443600,52.7800,52.7800,52.7800,52.7800,200
1431443682,52.8250,52.8300,52.7900,52.7900,500
1431443711,52.8800,52.8800,52.8800,52.8800,400
1431443763,52.9150,52.9400,52.8500,52.8700,800
1431444082,52.6200,52.6200,52.5700,52.5700,800
1431444216,52.5100,52.7418,52.5100,52.7418,200
1431444259,52.3650,52.6200,52.3650,52.4800,800
1431444375,52.4300,52.4300,52.4300,52.4300,100
1431444467,52.4600,52.4700,52.3300,52.4100,1100
1431444494,52.5200,52.5200,52.4400,52.4400,200
1431444627,52.5300,52.5300,52.5300,52.5300,600
1431444796,52.5300,52.5300,52.5200,52.5200,200
1431445044,52.4000,52.4100,52.4000,52.4100,500
1431445107,52.3800,52.3850,52.3800,52.3800,300
1431445326,52.2800,52.2800,52.2800,52.2800,200
1431445424,52.2700,52.3800,52.2700,52.3700,700
1431445461,52.3900,52.3900,52.3900,52.3900,100
1431445527,52.4200,52.5600,52.4200,52.5600,1000
1431445858,52.3350,52.5100,52.3350,52.4800,3300
1431445900,52.3900,52.3900,52.3900,52.3900,100
1431445955,52.2500,52.2500,52.2500,52.2500,100
1431446087,52.3900,52.3900,52.3400,52.3400,800
1431446106,52.2800,52.2800,52.2800,52.2800,100
1431446208,52.3000,52.3000,52.3000,52.3000,100
1431446248,52.3400,52.3800,52.3000,52.3000,1000
1431446394,52.2150,52.2300,52.0850,52.2300,300
1431446494,52.3600,52.3600,52.2900,52.2900,500
1431446642,52.3600,52.3800,52.1850,52.3600,1100
1431446713,52.4000,52.4000,52.4000,52.4000,100
1431446892,52.4200,52.4200,52.4200,52.4200,100
1431446969,52.2900,52.3800,52.2900,52.3800,900
1431447007,52.1800,52.2400,52.1800,52.2400,200
1431447114,52.1250,52.2300,52.1250,52.1800,800
1431447141,52.1200,52.1200,52.1200,52.1200,100
1431447408,52.2500,52.3100,52.2500,52.2600,600
1431447624,52.1700,52.3500,52.1700,52.2900,900
1431447764,52.3400,52.3400,52.2141,52.2141,200
1431448214,52.2875,52.3800,52.2875,52.3800,1000
1431448307,52.3600,52.3600,52.2900,52.2900,700
1431448498,52.5000,52.5000,52.3200,52.3500,2900
1431448610,52.6250,52.6400,52.4800,52.4800,1000
1431448672,52.7500,52.7500,52.5750,52.6800,3800
1431448738,52.8100,53.0200,52.8100,52.8400,4100
1431448754,52.7900,52.8400,52.7700,52.8100,900
1431448852,52.6250,52.7900,52.6250,52.7800,900
1431448902,52.8400,52.8400,52.7900,52.7900,300
1431448936,52.8900,52.8900,52.8800,52.8800,200
1431449033,52.9000,52.9200,52.8750,52.8750,1000
1431449055,52.8600,52.8800,52.8600,52.8800,1200
1431449210,52.9000,52.9000,52.8400,52.8400,1000
1431449253,52.9000,52.9000,52.9000,52.9000,100
1431449515,53.0200,53.0200,52.9900,52.9900,700
1431449748,53.0200,53.0200,53.0200,53.0200,100
1431449831,52.9554,52.9554,52.9554,52.9554,100
1431449984,53.0000,53.0000,53.0000,53.0000,400
1431450024,53.0700,53.0700,53.0700,53.0700,300
1431450177,53.0000,53.0200,53.0000,53.0200,400
1431450281,53.0700,53.0700,53.0700,53.0700,300
1431450404,53.1700,53.1700,53.0501,53.1400,1400
1431450475,53.0800,53.0800,53.0800,53.0800,100
1431450583,53.2200,53.2200,53.1100,53.1700,600
1431450654,53.3200,53.3200,53.3000,53.3000,400
1431450703,53.2700,53.2700,53.2500,53.2500,500
1431450849,53.2700,53.2700,53.2700,53.2700,100
1431450949,53.2200,53.2500,53.2000,53.2500,2800
1431451235,53.2300,53.2300,53.2300,53.2300,200
1431451406,53.1200,53.1500,53.1200,53.1500,400
1431451454,53.0700,53.0700,53.0700,53.0700,100
1431451598,52.9900,53.0500,52.9900,53.0500,200
1431451679,53.0100,53.0300,53.0000,53.0000,800
1431451682,53.0500,53.0500,53.0300,53.0300,300
1431451914,53.0600,53.1100,53.0600,53.0600,900
1431451950,52.9800,52.9800,52.9800,52.9800,100
1431452255,52.9900,52.9900,52.9900,52.9900,500
1431452337,52.8475,52.9500,52.8475,52.9500,600
1431452636,52.7700,52.8700,52.7700,52.8400,800
1431452641,52.7500,52.7500,52.7500,52.7500,100
1431452796,52.6900,52.7300,52.6200,52.6200,1600
1431452841,52.6900,52.6900,52.6900,52.6900,100
1431453012,52.6800,52.6800,52.6400,52.6400,200
