uri:/instrument/1.0/SIGI/chartdata;type=quote;range=1d/csv
ticker:sigi
Company-Name:Selective Insurance Group, Inc.
Exchange-Name:NMS
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:27.1500
Timestamp:1431523800,1431547200
labels:1431525600,1431529200,1431532800,1431536400,1431540000,1431543600,1431547200
values:Timestamp,close,high,low,open,volume
close:26.7100,27.2400
high:26.7100,27.2400
low:26.7100,27.2224
open:26.7100,27.2224
volume:0,4100
1431523862,27.1500,27.1500,27.1500,27.1500,4100
1431524045,27.1845,27.1845,27.1845,27.1845,500
1431524262,27.2400,27.2400,27.2224,27.2224,200
1431524507,27.1690,27.1699,27.1670,27.1699,300
1431524552,27.1300,27.1400,27.0800,27.0900,3700
1431524593,27.1500,27.2000,27.1500,27.2000,1900
1431524641,27.2000,27.2000,27.2000,27.2000,300
1431524857,27.1000,27.1500,27.1000,27.1500,400
1431524931,27.0520,27.0520,27.0520,27.0520,200
1431525056,27.1095,27.1095,27.1095,27.1095,100
1431525368,27.1000,27.1300,27.1000,27.1300,400
1431525496,27.0800,27.0800,27.0800,27.0800,100
1431525603,27.0400,27.0700,27.0400,27.0600,900
1431526016,27.0300,27.0300,27.0300,27.0300,100
1431526137,27.0000,27.0500,27.0000,27.0500,700
1431526211,27.0000,27.0400,27.0000,27.0400,800
1431526278,27.0100,27.0100,27.0100,27.0100,100
1431526391,27.0400,27.0400,27.0300,27.0300,1600
1431526680,27.0000,27.0200,27.0000,27.0200,1200
1431526757,27.0100,27.0300,27.0090,27.0300,2600
1431526810,27.0000,27.0000,27.0000,27.0000,200
1431526871,27.0000,27.0000,27.0000,27.0000,200
1431526932,26.9780,26.9997,26.9400,26.9500,1900
1431527132,26.9400,26.9500,26.9300,26.9300,500
1431527213,26.9300,26.9400,26.9300,26.9400,500
1431527277,26.9100,26.9400,26.9100,26.9400,900
1431527332,26.9000,26.9000,26.9000,26.9000,100
1431527343,26.9324,26.9324,26.9324,26.9324,100
1431527441,26.8900,26.9100,26.8900,26.9000,1000
1431527537,26.8700,26.8700,26.8700,26.8700,600
1431527684,26.8600,26.8700,26.8600,26.8700,500
1431527705,26.8500,26.8600,26.8400,26.8600,1100
1431527868,26.7800,26.8265,26.7800,26.8265,400
1431527904,26.8400,26.8400,26.8400,26.8400,100
1431527947,26.7900,26.7900,26.7900,26.7900,200
1431528088,26.8400,26.8400,26.8400,26.8400,600
1431528255,26.8400,26.8700,26.8400,26.8700,500
1431528648,26.8100,26.8100,26.8100,26.8100,100
1431528736,26.8100,26.8100,26.8100,26.8100,300
1431528826,26.8400,26.8600,26.8100,26.8100,300
1431528909,26.8300,26.8400,26.8300,26.8400,500
1431529044,26.8100,26.8100,26.8100,26.8100,500
1431529186,26.7900,26.8100,26.7900,26.8100,1400
1431529269,26.7700,26.7700,26.7600,26.7700,900
1431529412,26.7600,26.7700,26.7600,26.7700,400
1431529445,26.7500,26.7500,26.7500,26.7500,800
1431529618,26.7500,26.7500,26.7500,26.7500,100
1431529739,26.7500,26.7600,26.7400,26.7600,500
1431529740,26.7700,26.7700,26.7700,26.7700,100
1431529912,26.7300,26.7300,26.7300,26.7300,400
1431530003,26.7701,26.7701,26.7701,26.7701,200
1431530204,26.7500,26.7500,26.7500,26.7500,200
1431530236,26.7637,26.7637,26.7500,26.7500,600
1431530303,26.7430,26.7430,26.7430,26.7430,200
1431530376,26.7700,26.7700,26.7700,26.7700,100
1431530410,26.7400,26.7600,26.7400,26.7600,700
1431530506,26.7200,26.7300,26.7200,26.7300,400
1431530546,26.7200,26.7200,26.7200,26.7200,200
1431530632,26.7100,26.7100,26.7100,26.7100,200
1431530708,26.7600,26.7700,26.7600,26.7600,1000
1431530856,26.7400,26.7400,26.7400,26.7400,700
1431531009,26.7300,26.7300,26.7300,26.7300,200
1431531229,26.7800,26.7800,26.7700,26.7700,1300
1431531347,26.7700,26.7700,26.7700,26.7700,200
1431531377,26.8000,26.8000,26.8000,26.8000,200
1431531426,26.7700,26.7800,26.7700,26.7800,400
1431531664,26.8100,26.8100,26.8100,26.8100,1500
1431531722,26.8200,26.8200,26.8200,26.8200,600
1431531921,26.8600,26.8600,26.8400,26.8400,200
1431531987,26.8600,26.8600,26.8600,26.8600,300
1431532239,26.8600,26.8600,26.8600,26.8600,100
1431532686,26.8300,26.8300,26.8300,26.8300,500
