uri:/instrument/1.0/LNBB/chartdata;type=quote;range=500d/csv
ticker:lnbb
Company-Name:LNB Bancorp, Inc.
Exchange-Name:NGM
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:18.1600
range:20150424,1429882200,1429905600
range:20150427,1430141400,1430164800
range:20150428,1430227800,1430251200
range:20150429,1430314200,1430337600
range:20150430,1430400600,1430424000
range:20150501,1430487000,1430510400
range:20150504,1430746200,1430769600
range:20150505,1430832600,1430856000
range:20150506,1430919000,1430942400
range:20150507,1431005400,1431028800
range:20150508,1431091800,1431115200
range:20150511,1431351000,1431374400
range:20150512,1431437400,1431460800
range:20150513,1431523800,1431547200
range:20150514,1431610200,1431633600
Timestamp:1429882200,1431633600
labels:1429882200,1430141400,1430227800,1430314200,1430400600,1430487000,1430746200,1430832600,1430919000,1431005400,1431091800,1431351000,1431437400,1431523800,1431610200
values:Timestamp,close,high,low,open,volume
close:17.8300,18.2500
high:17.8500,18.2500
low:17.8300,18.2500
open:17.8300,18.2500
volume:0,8600
1429882200,18.2000,18.2000,18.2000,18.2000,400
1429885870,18.1805,18.1805,18.1805,18.1805,1500
1429886105,18.1700,18.1700,18.1700,18.1700,100
1429887895,18.1800,18.1800,18.1800,18.1800,100
1429889116,18.1900,18.1900,18.1900,18.1900,100
1429890421,18.1700,18.1700,18.1700,18.1700,200
1429890933,18.1700,18.1700,18.1700,18.1700,200
1429891658,18.1700,18.1700,18.1700,18.1700,100
1429892215,18.1600,18.1600,18.1600,18.1600,100
1429892597,18.1500,18.1500,18.1500,18.1500,100
1429894455,18.1700,18.1700,18.1700,18.1700,100
1429896427,18.1800,18.1800,18.1800,18.1800,100
1429897003,18.1700,18.1700,18.1700,18.1700,100
1429900720,18.1600,18.1600,18.1600,18.1600,200
1429902734,18.1900,18.1900,18.1900,18.1900,100
1429904505,18.2000,18.2000,18.2000,18.2000,100
1429905270,18.1200,18.1200,18.1100,18.1100,600
1429905600,18.1200,18.1200,18.1200,18.1200,100
1430141400,18.1400,18.1400,18.1400,18.1400,0
1430143791,18.1300,18.1300,18.1300,18.1300,100
1430144224,18.1100,18.1100,18.0600,18.0608,900
1430144523,18.1000,18.1000,18.1000,18.1000,100
1430144807,18.1400,18.1400,18.1400,18.1400,200
1430145440,18.1400,18.1400,18.1400,18.1400,100
1430146110,18.1300,18.1300,18.1300,18.1300,100
1430147014,18.1400,18.1400,18.1400,18.1400,100
1430147775,18.1400,18.1400,18.1400,18.1400,600
1430148586,18.1200,18.1200,18.1200,18.1200,100
1430149967,18.1900,18.1900,18.1900,18.1900,100
1430151869,18.1999,18.1999,18.1999,18.1999,100
1430152145,18.1800,18.1900,18.1800,18.1900,300
1430152710,18.1800,18.1800,18.1800,18.1800,100
1430153751,18.1300,18.1300,18.1300,18.1300,200
1430154419,18.1800,18.1800,18.1800,18.1800,100
1430155555,18.1800,18.1800,18.1800,18.1800,200
1430157243,18.1100,18.1200,18.1100,18.1200,1300
1430157587,18.1200,18.1200,18.1100,18.1100,700
1430157709,18.1200,18.1200,18.1200,18.1200,400
1430158316,18.1200,18.1200,18.1200,18.1200,100
1430159333,18.1200,18.1200,18.1200,18.1200,800
1430159744,18.1200,18.1200,18.1200,18.1200,500
1430160970,18.1100,18.1100,18.1000,18.1000,800
1430161387,18.0664,18.0664,18.0664,18.0664,1600
1430161901,18.0608,18.0608,18.0608,18.0608,200
1430162122,18.0800,18.0800,18.0800,18.0800,500
1430162630,18.1300,18.1300,18.1300,18.1300,100
1430162985,18.1200,18.1200,18.0400,18.0400,700
1430163246,18.0400,18.1300,18.0400,18.1200,1500
1430163562,18.1300,18.1300,18.1200,18.1200,400
1430164098,18.1300,18.1300,18.1300,18.1300,100
1430164800,18.0700,18.0700,18.0700,18.0700,100
1430227800,18.0600,18.0600,18.0600,18.0600,0
1430228825,18.1600,18.1600,18.1600,18.1600,100
1430229169,18.1600,18.1600,18.1600,18.1600,100
1430229588,18.0300,18.1600,18.0300,18.1500,4000
1430229607,18.1300,18.1300,18.1100,18.1100,600
1430230170,18.1100,18.1100,18.1100,18.1100,100
1430230498,18.1000,18.1100,18.0500,18.1100,1200
1430230547,18.0700,18.0700,18.0700,18.0700,400
1430231956,18.0500,18.0500,18.0500,18.0500,600
1430232073,18.0500,18.0500,18.0500,18.0500,1600
1430232862,18.0500,18.0500,18.0500,18.0500,100
1430233417,18.0500,18.0500,18.0500,18.0500,1500
1430237801,18.2500,18.2500,18.2400,18.2400,1100
1430239537,18.2300,18.2300,18.2300,18.2300,100
1430244884,18.0600,18.0700,18.0600,18.0600,700
1430247355,18.2300,18.2300,18.2300,18.2300,100
1430249996,18.2500,18.2500,18.2490,18.2490,300
1430250539,18.2500,18.2500,18.2500,18.2500,100
1430250795,18.2300,18.2495,18.2300,18.2400,400
1430251200,18.2400,18.2400,18.2400,18.2400,100
1430314200,18.2300,18.2300,18.2300,18.2300,0
1430315815,18.1900,18.1900,18.1900,18.1900,100
1430316275,18.1600,18.1600,18.1600,18.1600,100
1430317044,18.2000,18.2000,18.2000,18.2000,200
1430317792,18.2000,18.2000,18.2000,18.2000,300
1430318397,18.2000,18.2000,18.2000,18.2000,100
1430318408,18.2400,18.2400,18.2400,18.2400,100
1430318986,18.2300,18.2300,18.2300,18.2300,100
1430319446,18.2200,18.2200,18.2200,18.2200,100
1430320763,18.2400,18.2400,18.2400,18.2400,400
1430321718,18.2300,18.2300,18.2300,18.2300,100
1430323728,18.2200,18.2200,18.2200,18.2200,100
1430325765,18.1000,18.2200,18.1000,18.2200,1600
1430326204,18.2000,18.2000,18.2000,18.2000,100
1430326557,18.1000,18.1000,18.1000,18.1000,100
1430328290,18.0800,18.0800,18.0800,18.0800,300
1430328337,18.0600,18.0600,18.0600,18.0600,400
1430329273,18.0100,18.0300,18.0000,18.0200,2500
1430331284,17.9500,17.9500,17.9500,17.9500,100
1430332042,18.1500,18.1500,18.1300,18.1300,1200
1430332289,18.1500,18.1500,18.1500,18.1500,100
1430333367,18.0000,18.0000,18.0000,18.0000,200
1430334266,18.1600,18.1600,18.1600,18.1600,100
1430336322,17.9600,17.9700,17.9600,17.9600,3100
1430337540,18.1100,18.1100,18.0900,18.1000,1100
1430400600,17.9000,17.9000,17.9000,17.9000,0
1430402713,18.1100,18.1100,18.1100,18.1100,100
1430407642,17.9400,17.9400,17.9400,17.9400,300
1430408024,17.9400,17.9400,17.9400,17.9400,100
1430410026,17.9500,17.9500,17.9500,17.9500,100
1430411327,18.0500,18.0600,18.0500,18.0600,200
1430412127,18.0800,18.0800,18.0800,18.0800,100
1430413186,18.0600,18.0700,17.9500,17.9700,1200
