uri:/instrument/1.0/CASH/chartdata;type=quote;range=500d/csv
ticker:cash
Company-Name:Meta Financial Group, Inc.
Exchange-Name:NMS
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:40.1500
range:20150424,1429882200,1429905600
range:20150427,1430141400,1430164800
range:20150428,1430227800,1430251200
range:20150429,1430314200,1430337600
range:20150430,1430400600,1430424000
range:20150501,1430487000,1430510400
range:20150504,1430746200,1430769600
range:20150505,1430832600,1430856000
range:20150506,1430919000,1430942400
range:20150507,1431005400,1431028800
range:20150508,1431091800,1431115200
range:20150511,1431351000,1431374400
range:20150512,1431437400,1431460800
range:20150513,1431523800,1431547200
range:20150514,1431610200,1431633600
Timestamp:1429882200,1431633600
labels:1429882200,1430141400,1430227800,1430314200,1430400600,1430487000,1430746200,1430832600,1430919000,1431005400,1431091800,1431351000,1431437400,1431523800,1431610200
values:Timestamp,close,high,low,open,volume
close:38.6900,41.5000
high:38.6900,41.5000
low:38.6900,41.5000
open:38.6900,41.5000
volume:0,13400
1429883074,41.0500,41.1300,41.0100,41.0100,1600
1429883291,41.0800,41.1000,40.9700,40.9700,600
1429883665,41.1700,41.3700,41.0800,41.3700,1300
1429883939,41.3800,41.4400,41.0900,41.0900,600
1429884111,41.2300,41.2300,41.2300,41.2300,300
1429885918,41.1500,41.1500,41.1500,41.1500,100
1429887546,41.2700,41.2700,41.2700,41.2700,100
1429888183,41.2600,41.2600,41.2600,41.2600,100
1429888427,41.3500,41.3500,41.1900,41.1900,2100
1429888755,41.3000,41.3500,41.3000,41.3500,1000
1429888936,41.3495,41.3495,41.3400,41.3400,200
1429889131,41.4300,41.4300,41.4300,41.4300,100
1429889626,41.3000,41.3000,41.3000,41.3000,800
1429892685,41.2100,41.2400,41.2000,41.2000,500
1429893147,41.2200,41.2300,41.2200,41.2200,400
1429894706,41.2600,41.3600,41.2600,41.3600,600
1429895069,41.1500,41.4100,41.1500,41.3700,1900
1429895126,41.1600,41.1600,41.1600,41.1600,700
1429896761,41.2800,41.2800,41.2800,41.2800,100
1429897576,41.3500,41.3500,41.3500,41.3500,400
1429900581,41.2000,41.2000,41.2000,41.2000,100
1429901756,41.3200,41.3200,41.3200,41.3200,100
1429902711,41.3500,41.3500,41.3500,41.3500,100
1429903886,41.3000,41.3000,41.3000,41.3000,100
1429904235,41.2900,41.3000,41.1301,41.1301,1400
1429904524,41.3400,41.3400,41.1500,41.1500,1600
1429904949,41.3400,41.3400,41.3300,41.3300,200
1429905264,41.3500,41.3500,41.3400,41.3500,1100
1429905545,41.3500,41.3500,41.3400,41.3500,4400
1429905600,41.3500,41.3500,41.3500,41.3500,0
1430141575,41.5000,41.5000,41.5000,41.5000,0
1430141700,41.4900,41.4900,41.4900,41.4900,100
1430142962,41.4000,41.4000,41.4000,41.4000,200
1430143496,41.4400,41.4400,41.1400,41.1400,300
1430144457,41.3500,41.3500,41.3500,41.3500,400
1430144973,41.2100,41.2700,41.2000,41.2000,400
1430145265,41.3200,41.3900,41.2100,41.2100,1700
1430145532,41.3300,41.3300,41.2600,41.3200,500
1430145600,41.3150,41.3150,41.3150,41.3150,100
1430146137,41.3500,41.3500,41.3500,41.3500,300
1430147990,41.3295,41.3295,41.3200,41.3200,200
1430148173,41.3500,41.3500,41.3200,41.3200,500
1430148316,41.3300,41.3300,41.3300,41.3300,200
1430149084,41.3500,41.3500,41.2100,41.3300,4700
1430151499,41.1400,41.2100,41.1400,41.2100,700
1430152269,41.1000,41.1000,40.8600,40.8600,200
1430152988,41.2900,41.2900,41.2900,41.2900,200
1430153438,40.9700,40.9700,40.9700,40.9700,100
1430153992,41.2900,41.2900,41.2900,41.2900,100
1430154037,41.1300,41.3300,41.1300,41.3300,200
1430155183,40.8200,40.8200,40.8200,40.8200,100
1430155537,40.8200,40.8200,40.7400,40.8200,400
1430156017,41.2200,41.2200,41.2200,41.2200,400
1430157080,41.1700,41.1700,41.1700,41.1700,100
1430158414,41.0800,41.0800,41.0800,41.0800,200
1430160133,41.1500,41.1500,41.1500,41.1500,300
1430162895,41.1300,41.1300,40.7900,41.1100,1200
1430163394,40.6600,40.6600,40.6600,40.6600,100
1430163740,41.0500,41.0500,40.6600,40.6850,300
1430163968,41.0400,41.0400,41.0400,41.0400,200
1430164462,40.9400,40.9400,40.9400,40.9400,100
1430164753,40.7450,40.9000,40.7200,40.7200,2900
1430164800,40.9600,40.9600,40.9600,40.9600,0
1430227964,41.2900,41.4100,41.2900,41.4100,0
1430230093,41.1300,41.2800,41.1300,41.2800,1000
1430230479,41.2100,41.2100,41.1500,41.1500,600
1430230747,41.1500,41.2500,41.1500,41.2100,1200
1430231000,41.2600,41.2600,41.2600,41.2600,200
1430231695,41.2900,41.2900,41.2900,41.2900,100
1430231838,41.2900,41.2900,41.2900,41.2900,100
1430232074,41.3400,41.3400,41.3100,41.3100,300
1430232517,41.4200,41.4200,41.4200,41.4200,100
1430233141,41.4500,41.4500,41.4400,41.4400,1000
1430233765,41.4500,41.4500,41.3500,41.3500,2300
1430234619,41.4500,41.4500,41.4500,41.4500,500
1430235508,41.4500,41.4500,41.4000,41.4500,7400
1430236413,41.4500,41.4500,41.4500,41.4500,700
